DrugID;Segment;Year;Month;Series;TotDrugQn;MnfPrice;PrcPrice;RtlPrice;Funds;VendorID;Remark;SrcOrg 
36948;1;2012;7;"71011";1.00;70.47;77.56;101.00;0.00;19053;;
48222;1;2012;7;"21862A";1.00;282.10;310.53;382.00;0.00;1615;;
48222;1;2012;7;"21828A";1.00;282.10;311.04;389.00;0.00;1615;;
48222;1;2012;7;"21828A";1.00;282.10;311.04;389.00;0.00;1615;;
48222;1;2012;7;"14813A";1.00;282.13;315.86;394.00;0.00;112497;;
48222;1;2012;7;"11691A";1.00;281.23;312.36;397.00;0.00;19053;;
48222;1;2012;7;"21828A";1.00;282.10;313.73;399.00;0.00;19053;;
48222;1;2012;7;"21828A";2.00;282.10;313.12;398.00;0.00;263;;
48225;1;2012;7;"21373A";2.00;281.16;311.62;396.00;0.00;148;;
48225;1;2012;7;"21380A";2.00;281.22;310.38;395.00;0.00;1615;;
48225;1;2012;7;"21380A";2.00;281.22;306.72;392.00;0.00;1615;;
48225;1;2012;7;"21373A";1.00;281.16;310.86;389.00;0.00;148;;
48225;1;2012;7;"14116A";1.00;282.37;308.61;387.00;0.00;1615;;
48225;1;2012;7;"21380A";1.00;281.22;309.11;386.00;0.00;1615;;
48225;1;2012;7;"21380A";1.00;281.22;310.38;381.00;0.00;1615;;
48225;1;2012;7;"21380A";1.00;281.22;309.11;380.00;0.00;1615;;
52193;1;2012;7;"03432A";1.00;292.54;311.75;393.00;0.00;1615;;
52193;1;2012;7;"03432A";1.00;292.54;312.84;386.00;0.00;1615;;
52193;1;2012;7;"11486A";1.00;291.88;286.61;367.00;0.00;1615;;
52193;1;2012;7;"11486A";1.00;291.59;318.77;407.00;0.00;19053;;
52193;1;2012;7;"11486A";1.00;291.59;317.34;398.00;0.00;19053;;
41381;1;2012;7;"70911";1.00;42.09;42.97;58.00;0.00;18173;;
41381;1;2012;7;"121111";1.00;42.09;44.47;58.50;0.00;18173;;
41381;1;2012;7;"30312";1.00;42.09;44.69;59.00;0.00;18173;;
41381;1;2012;7;"30312";2.00;42.09;44.69;59.00;0.00;18173;;
41381;1;2012;7;"30312";1.00;42.09;45.43;61.00;0.00;6510;;
67;1;2012;7;"40311";3.00;193.34;198.11;257.00;0.00;263;;
67;1;2012;7;"91011";5.00;193.34;196.91;251.00;0.00;19053;;
8837;1;2012;7;"30212";1.00;193.32;197.91;247.00;0.00;1615;;
8837;1;2012;7;"251111";1.00;193.32;199.62;248.00;0.00;263;;
8837;1;2012;7;"30212";1.00;193.32;195.95;250.00;0.00;1615;;
8837;1;2012;7;"30212";4.00;193.32;198.01;252.00;0.00;1615;;
8837;1;2012;7;"251111";2.00;193.32;199.57;253.00;0.00;263;;
8837;1;2012;7;"40212";4.00;193.32;199.57;253.00;0.00;112497;;
8837;1;2012;7;"251111";3.00;193.32;200.31;259.00;0.00;263;;
8837;1;2012;7;"231111";2.00;193.32;200.04;259.00;0.00;1615;;
13899;1;2012;7;"351011";20.00;68.81;55.88;70.00;0.00;6510;;
13899;1;2012;7;"351011";20.00;68.81;56.10;70.00;0.00;6510;;
67280;1;2012;7;"10212";1.00;69.84;62.37;76.50;0.00;6510;;
64959;1;2012;7;"10212";6.00;52.08;61.27;72.00;0.00;6510;;
51720;1;2012;7;"241211";6.00;64.80;64.31;77.50;0.00;19021;;
13899;1;2012;7;"331011";1.00;76.70;63.68;79.50;0.00;148;;
13899;1;2012;7;"381111";15.00;68.81;64.24;78.50;0.00;19053;;
13899;1;2012;7;"341011";8.00;68.81;63.21;77.00;0.00;148;;
13899;1;2012;7;"341011";2.00;68.81;62.71;73.50;0.00;148;;
13899;1;2012;7;"381111";3.00;68.81;55.80;70.00;0.00;19053;;
13899;1;2012;7;"391211";30.00;68.81;55.50;69.50;0.00;148;;
13899;1;2012;7;"401211";3.00;61.24;53.56;66.00;0.00;19053;;
67279;1;2012;7;"20412";8.00;69.47;68.96;94.00;0.00;19021;;
50946;1;2012;7;"4183";5.00;104.50;121.28;148.00;0.00;19021;;
50946;1;2012;7;"4182";10.00;110.00;121.72;152.00;0.00;1615;;
50946;1;2012;7;"4184";10.00;110.00;121.08;152.00;0.00;1615;;
50946;1;2012;7;"4183";4.00;110.00;124.81;153.00;0.00;19053;;
50946;1;2012;7;"4182";1.00;110.00;121.72;155.00;0.00;1615;;
50946;1;2012;7;"4173";1.00;104.50;123.67;156.00;0.00;19021;;
67279;1;2012;7;"30612";30.00;69.47;67.87;91.00;0.00;6510;;
67279;1;2012;7;"30612";10.00;69.47;67.87;93.00;0.00;6510;;
11271;1;2012;7;"2060311";1.00;220.58;224.84;286.00;0.00;6510;;
11270;1;2012;7;"2711011";2.00;233.64;243.84;309.00;0.00;112497;;
31643;1;2012;7;"020911";3.00;144.93;153.11;190.00;0.00;263;;
31643;1;2012;7;"020911";1.00;144.93;152.54;193.00;0.00;263;;
31643;1;2012;7;"020911";1.00;144.93;152.54;197.00;0.00;263;;
31643;1;2012;7;"031111";3.00;145.01;157.47;198.00;0.00;19021;;
31643;1;2012;7;"011111";2.00;145.01;152.53;197.00;0.00;1615;;
31643;1;2012;7;"011111";1.00;145.01;159.49;196.00;0.00;1615;;
31643;1;2012;7;"011111";5.00;145.01;146.51;191.00;0.00;1615;;
31643;1;2012;7;"060811";1.00;144.91;150.91;188.00;0.00;1615;;
31643;1;2012;7;"051111";2.00;145.01;145.98;186.00;0.00;1615;;
52515;1;2012;7;"40212";1.00;70.38;69.83;93.50;0.00;19053;;
52515;1;2012;7;"40212";1.00;70.38;69.83;93.50;0.00;19053;;
52515;1;2012;7;"10212";3.00;70.38;71.56;97.00;0.00;148;;
52515;1;2012;7;"10212";2.00;70.38;71.58;97.00;0.00;148;;
52493;1;2012;7;"90212";2.00;96.95;100.42;133.00;0.00;148;;
52493;1;2012;7;"110212";3.00;96.95;101.16;134.00;0.00;148;;
30742;1;2012;7;"210212";1.00;55.32;57.81;78.00;0.00;1615;;
30742;1;2012;7;"210212";2.00;55.32;56.71;77.00;0.00;148;;
30742;1;2012;7;"210212";5.00;55.32;56.71;76.50;0.00;148;;
30742;1;2012;7;"210212";10.00;55.32;57.42;76.00;0.00;148;;
30742;1;2012;7;"2151211";5.00;55.32;57.56;76.00;0.00;19021;;
30742;1;2012;7;"210212";2.00;55.32;57.24;75.50;0.00;1615;;
46057;1;2012;7;"370212";1.00;71.16;72.33;96.00;0.00;19053;;
46057;1;2012;7;"370212";1.00;71.16;71.96;98.00;0.00;19053;;
13513;1;2012;7;"040312";1.00;350.00;389.81;495.00;0.00;19021;;
37749;1;2012;7;"130811";1.00;54.80;61.97;80.50;0.00;1615;;
37749;1;2012;7;"181211";1.00;55.00;62.15;82.00;0.00;148;;
37749;1;2012;7;"20512";3.00;54.80;61.96;82.00;0.00;1615;;
37749;1;2012;7;"20512";1.00;54.80;61.96;82.00;0.00;1615;;
34667;1;2012;7;"A274N1011";1.00;68.77;78.27;103.00;0.00;19053;;
34667;1;2012;7;"G735N0312";3.00;68.77;76.18;99.00;0.00;112497;;
34667;1;2012;7;"G758N0412";4.00;68.94;73.61;96.50;0.00;19053;;
34667;1;2012;7;"G758N0412";1.00;68.94;73.61;96.50;0.00;19053;;
34667;1;2012;7;"A145N0411";1.00;68.84;71.73;96.00;0.00;263;;
24209;1;2012;7;"1605Q0112";2.00;92.53;103.73;135.00;0.00;6510;;
24209;1;2012;7;"5670N0511";3.00;92.70;104.65;136.00;0.00;112497;;
24209;1;2012;7;"1605Q0112";1.00;92.53;103.73;137.00;0.00;6510;;
66264;1;2012;7;"0BGGA11002";1.00;208.53;239.99;303.00;0.00;148;;
66264;1;2012;7;"0BGGA11002";2.00;217.69;239.77;306.00;0.00;19053;;
66264;1;2012;7;"0BGGA11002";1.00;208.53;246.29;309.00;0.00;6510;;
27460;1;2012;7;"10112";1.00;252.28;277.42;347.00;0.00;6510;;
27460;1;2012;7;"10112";2.00;252.28;270.78;341.00;0.00;19053;;
27460;1;2012;7;"41211";1.00;252.28;263.34;333.00;0.00;1615;;
66083;1;2012;7;"L31103";6.00;0.00;152.98;188.00;0.00;1615;;
66083;1;2012;7;"L43863";3.00;131.08;151.02;191.00;0.00;1615;;
66083;1;2012;7;"M20046";2.00;130.83;160.49;197.00;0.00;6510;;
66082;1;2012;7;"L42040";2.00;88.19;104.45;134.00;0.00;19053;;
66082;1;2012;7;"L30411";2.00;88.19;100.93;131.00;0.00;1615;;
66082;1;2012;7;"L42040";1.00;88.19;104.65;134.00;0.00;263;;
51985;1;2012;7;"L53086";3.00;88.17;104.86;137.00;0.00;1615;;
51985;1;2012;7;"L46192";3.00;88.13;104.52;137.00;0.00;1615;;
51985;1;2012;7;"L40189";3.00;88.15;103.20;135.00;0.00;1615;;
51985;1;2012;7;"L53086";4.00;88.17;102.03;134.00;0.00;1615;;
51985;1;2012;7;"L53086";2.00;88.17;104.86;134.00;0.00;1615;;
51985;1;2012;7;"L40192";1.00;88.13;104.27;134.00;0.00;1615;;
51985;1;2012;7;"L46192";1.00;88.13;103.90;133.00;0.00;1615;;
51985;1;2012;7;"L65206";5.00;88.14;104.74;134.00;0.00;148;;
60290;1;2012;7;"BW6663";1.00;68.51;81.84;107.00;0.00;6510;;
60290;1;2012;7;"BW6663";1.00;68.51;82.17;105.00;0.00;6510;;
60290;1;2012;7;"BW6663";3.00;68.51;78.03;103.00;0.00;1615;;
60290;1;2012;7;"BW6663";2.00;68.51;78.23;103.00;0.00;1615;;
60290;1;2012;7;"BW6663";3.00;68.51;79.48;103.00;0.00;1615;;
60290;1;2012;7;"BX7295";2.00;68.51;77.97;101.00;0.00;19053;;
60290;1;2012;7;"BX7295";3.00;68.51;76.58;101.00;0.00;19053;;
55245;1;2012;7;"BT8366";4.00;75.45;88.61;116.00;0.00;1615;;
55245;1;2012;7;"BT8365";3.00;75.56;86.44;114.00;0.00;148;;
55245;1;2012;7;"BT8365";1.00;75.56;86.49;114.00;0.00;1615;;
55245;1;2012;7;"BM3673";1.00;75.59;86.37;114.00;0.00;112497;;
55245;1;2012;7;"BM3673";1.00;75.59;85.98;113.00;0.00;112497;;
55245;1;2012;7;"BT8365";2.00;75.56;86.34;112.00;0.00;148;;
55245;1;2012;7;"BT8365";6.00;75.56;86.44;112.00;0.00;148;;
55245;1;2012;7;"BT8356";2.00;75.56;85.65;111.00;0.00;148;;
55245;1;2012;7;"BB8460";2.00;75.64;83.42;110.00;0.00;112497;;
55245;1;2012;7;"CC7616";3.00;75.45;85.69;113.00;0.00;19021;;
55245;1;2012;7;"CC7616";5.00;75.45;81.15;109.00;0.00;19021;;
56871;1;2012;7;"51011";1.00;669.50;695.30;897.00;0.00;1615;;
56871;1;2012;7;"71011";1.00;669.50;689.45;891.00;0.00;112497;;
56871;1;2012;7;"51011";1.00;669.50;701.32;869.00;0.00;1615;;
56871;1;2012;7;"171210";2.00;569.85;644.00;815.00;0.00;19053;;
56871;1;2012;7;"131010";1.00;637.61;649.48;809.00;0.00;148;;
56874;1;2012;7;"81011";1.00;429.47;441.42;549.00;0.00;1615;;
56874;1;2012;7;"10111";2.00;429.47;441.98;550.00;0.00;148;;
56874;1;2012;7;"30711";1.00;429.47;446.51;554.00;0.00;19053;;
56874;1;2012;7;"91011";1.00;429.47;440.28;570.00;0.00;1615;;
56874;1;2012;7;"40811";1.00;429.47;442.43;572.00;0.00;148;;
56874;1;2012;7;"71011";2.00;429.47;443.37;573.00;0.00;112497;;
24050;1;2012;7;"51210";1.00;370.00;389.62;492.00;0.00;263;;
48734;1;2012;7;"851011";1.00;104.19;111.90;144.00;0.00;1615;;
25828;1;2012;7;"400512";5.00;41.90;46.09;60.00;0.00;6510;;
25828;1;2012;7;"371011";2.00;41.90;46.60;60.50;0.00;112497;;
25828;1;2012;7;"140811";1.00;41.90;46.56;60.50;0.00;263;;
25828;1;2012;7;"330512";9.00;41.90;46.08;61.50;0.00;148;;
25828;1;2012;7;"210312";1.00;41.90;46.08;61.50;0.00;148;;
26622;1;2012;7;"71211";5.00;28.78;31.71;41.50;0.00;18173;;
26622;1;2012;7;"91211";4.00;28.78;32.54;43.00;0.00;112497;;
26622;1;2012;7;"91211";2.00;28.78;32.54;43.00;0.00;112497;;
26622;1;2012;7;"20112";10.00;28.78;32.54;43.00;0.00;112497;;
40864;1;2012;7;"260511";5.00;37.01;42.86;56.50;0.00;288;;
40864;1;2012;7;"201011";2.00;37.01;40.83;53.50;0.00;112497;;
40864;1;2012;7;"201011";2.00;37.01;40.73;53.00;0.00;112497;;
40864;1;2012;7;"201011";2.00;37.01;40.58;53.00;0.00;112497;;
40864;1;2012;7;"100911";1.00;36.28;39.71;51.70;0.00;112497;;
52792;1;2012;7;"341011";2.00;31.30;35.36;46.50;0.00;1615;;
38153;1;2012;7;"70412";1.00;40.00;46.32;60.00;0.00;288;;
25316;1;2012;7;"10911";8.00;33.42;44.99;57.00;0.00;6510;;
51067;1;2012;7;"0030512";5.00;35.12;41.92;54.50;0.00;148;;
51067;1;2012;7;"0030512";2.00;35.12;40.79;53.50;0.00;148;;
51067;1;2012;7;"0130512";3.00;35.12;40.59;52.50;0.00;6510;;
51067;1;2012;7;"0030512";3.00;35.12;40.77;52.50;0.00;148;;
24914;1;2012;7;"71211";3.00;51.11;54.92;73.00;0.00;19021;;
48002;1;2012;7;"T93468";1.00;89.00;97.85;130.00;0.00;263;;
48002;1;2012;7;"T93468";4.00;89.00;100.57;130.00;0.00;263;;
48002;1;2012;7;"T93468";1.00;89.00;103.68;136.00;0.00;263;;
48002;1;2012;7;"Ò93468";5.00;91.60;106.26;140.00;0.00;6510;;
48000;1;2012;7;"T93468";4.00;168.00;188.01;231.00;0.00;19053;;
48000;1;2012;7;"T93468";2.00;167.72;186.77;238.00;0.00;1615;;
18997;1;2012;7;"58003";1.00;34.03;38.34;50.50;0.00;112497;;
37139;1;2012;7;"031011";2.00;16.00;17.09;22.50;0.00;18173;;
37139;1;2012;7;"031011";2.00;16.00;17.09;22.50;0.00;18173;;
21851;1;2012;7;"4110412";2.00;43.08;48.47;63.00;0.00;19053;;
21851;1;2012;7;"4180512";2.00;43.09;46.53;61.00;0.00;6510;;
38589;1;2012;7;"030412";3.00;10.70;13.27;17.00;0.00;288;;
38589;1;2012;7;"020112";1.00;12.12;14.92;19.00;0.00;19021;;
64981;1;2012;7;"10811";4.00;54.45;60.84;79.00;0.00;19053;;
29004;1;2012;7;"140512";16.00;43.69;39.49;55.50;0.00;6510;;
45232;1;2012;7;"150512";20.00;10.54;13.07;16.50;0.00;288;;
47426;1;2012;7;"150412";2.00;82.37;67.10;97.00;0.00;6510;;
47426;1;2012;7;"120412";4.00;82.37;67.43;96.50;0.00;6510;;
47426;1;2012;7;"020212";2.00;82.37;67.21;96.50;0.00;6510;;
47426;1;2012;7;"150412";10.00;82.37;61.71;91.50;0.00;6510;;
47426;1;2012;7;"271111";1.00;60.59;68.68;90.00;0.00;19021;;
47426;1;2012;7;"150412";3.00;82.37;62.15;89.50;0.00;6510;;
47426;1;2012;7;"271111";1.00;60.59;65.37;85.50;0.00;19021;;
47426;1;2012;7;"271111";7.00;60.59;64.21;84.50;0.00;19021;;
48071;1;2012;7;"110412";14.00;35.38;46.20;59.00;0.00;6510;;
48071;1;2012;7;"30111";4.00;35.38;45.21;58.00;0.00;6510;;
48071;1;2012;7;"60212";6.00;35.38;46.31;58.00;0.00;6510;;
48071;1;2012;7;"201211";4.00;35.38;43.01;55.00;0.00;6510;;
48071;1;2012;7;"80412";10.00;35.38;42.22;54.00;0.00;148;;
48071;1;2012;7;"70212";2.00;35.38;42.01;54.00;0.00;148;;
48071;1;2012;7;"80412";10.00;35.38;41.50;53.50;0.00;148;;
27656;1;2012;7;"070312";6.00;29.06;26.62;37.00;0.00;6510;;
27656;1;2012;7;"070312";20.00;29.06;26.51;37.00;0.00;6510;;
27758;1;2012;7;"091111";9.00;11.67;13.87;18.00;0.00;288;;
34805;1;2012;7;"090412";5.00;53.86;45.21;64.50;0.00;6510;;
34805;1;2012;7;"090412";2.00;53.86;45.21;64.50;0.00;6510;;
34805;1;2012;7;"090412";2.00;53.86;45.10;63.00;0.00;6510;;
34805;1;2012;7;"241211";3.00;39.63;48.61;62.50;0.00;19021;;
34805;1;2012;7;"090412";8.00;53.86;40.92;60.50;0.00;6510;;
34805;1;2012;7;"241211";3.00;39.63;43.89;57.00;0.00;19021;;
51229;1;2012;7;"170911";3.00;15.81;16.06;21.50;0.00;6510;;
48085;1;2012;7;"30212";2.00;22.31;30.14;38.00;0.00;6510;;
48085;1;2012;7;"40212";4.00;22.31;29.61;37.50;0.00;148;;
48085;1;2012;7;"60312";11.00;22.31;29.61;37.50;0.00;148;;
48085;1;2012;7;"40212";1.00;22.31;29.61;37.00;0.00;148;;
48085;1;2012;7;"70312";10.00;22.31;27.80;35.50;0.00;112497;;
24395;1;2012;7;"040211";1.00;80.82;82.48;112.00;0.00;19053;;
24395;1;2012;7;"191211";2.00;80.82;82.72;112.00;0.00;6510;;
24395;1;2012;7;"120911";3.00;80.82;80.58;108.00;0.00;148;;
22899;1;2012;7;"180911";1.00;130.55;130.80;167.00;0.00;19053;;
22899;1;2012;7;"160911";1.00;130.55;130.58;170.00;0.00;148;;
22899;1;2012;7;"080611";1.00;130.55;130.73;170.00;0.00;1615;;
29398;1;2012;7;"CD5322";1.00;279.18;308.04;392.00;0.00;19021;;
28158;1;2012;7;"CD4370";2.00;320.58;355.07;444.00;0.00;19021;;
375;1;2012;7;"CE8296";2.00;83.27;98.10;126.00;0.00;148;;
375;1;2012;7;"BS9617";3.00;83.37;94.72;124.00;0.00;1615;;
375;1;2012;7;"BS9617";3.00;83.37;92.94;123.00;0.00;1615;;
375;1;2012;7;"CG8705";3.00;83.30;93.60;122.00;0.00;1615;;
49845;1;2012;7;"BS8086";5.00;83.37;93.32;124.00;0.00;19021;;
49845;1;2012;7;"BS8086";2.00;83.37;92.72;123.00;0.00;19021;;
49845;1;2012;7;"BS9620";2.00;83.37;91.63;121.00;0.00;19021;;
49845;1;2012;7;"AV6478";1.00;83.43;90.84;121.00;0.00;263;;
49845;1;2012;7;"BS9620";1.00;83.37;92.46;120.00;0.00;19021;;
49845;1;2012;7;"BS9618";2.00;83.37;88.45;119.00;0.00;19021;;
14440;1;2012;7;"CF0171";2.00;209.28;233.30;286.00;0.00;263;;
14440;1;2012;7;"CG0123";3.00;209.08;233.65;286.00;0.00;19053;;
14440;1;2012;7;"BT1575";2.00;209.60;229.45;288.00;0.00;19053;;
14440;1;2012;7;"CF0148";1.00;209.28;235.55;294.00;0.00;1615;;
14440;1;2012;7;"BT1575";1.00;209.60;233.36;297.00;0.00;19053;;
14440;1;2012;7;"BT1575";1.00;209.60;233.35;297.00;0.00;19053;;
14440;1;2012;7;"CF0726";3.00;209.13;231.89;295.00;0.00;148;;
13195;1;2012;7;"BY5454";2.00;313.83;351.53;430.00;0.00;19021;;
13195;1;2012;7;"CE9548";1.00;314.38;347.76;435.00;0.00;19021;;
13195;1;2012;7;"CF0905";1.00;314.06;347.76;442.00;0.00;19021;;
13195;1;2012;7;"BY5454";1.00;313.83;349.49;444.00;0.00;19021;;
13195;1;2012;7;"CE6341";2.00;314.24;346.72;426.00;0.00;148;;
13195;1;2012;7;"CB3661";2.00;313.85;347.91;435.00;0.00;1615;;
13195;1;2012;7;"BN8798";0.50;314.68;347.74;435.00;0.00;19053;;
13195;1;2012;7;"CE9551";5.00;314.03;344.85;440.00;0.00;148;;
13195;1;2012;7;"CE9549";1.00;314.38;352.09;447.00;0.00;1615;;
13197;1;2012;7;"CB5124";3.00;170.08;192.09;239.00;0.00;19021;;
13197;1;2012;7;"CE4069";3.00;169.82;185.60;237.00;0.00;1615;;
13197;1;2012;7;"CE7246";3.00;169.90;185.60;237.00;0.00;1615;;
13197;1;2012;7;"BK3590";1.00;170.26;185.55;237.00;0.00;19053;;
13197;1;2012;7;"CB5508";2.00;169.88;189.32;237.00;0.00;148;;
13197;1;2012;7;"CB5508";2.00;169.88;189.16;236.00;0.00;148;;
13197;1;2012;7;"CA0587";1.00;169.88;189.32;232.00;0.00;1615;;
13197;1;2012;7;"CB5126";1.00;169.98;184.55;228.00;0.00;1615;;
13197;1;2012;7;"BR2830";1.00;170.17;185.20;237.00;0.00;263;;
13197;1;2012;7;"CA0586";1.00;169.88;189.44;237.00;0.00;263;;
241;1;2012;7;"CE6443";1.00;283.47;310.01;396.00;0.00;1615;;
241;1;2012;7;"CE6443";1.00;283.47;309.10;388.00;0.00;1615;;
241;1;2012;7;"CF4696";1.00;283.64;316.92;388.00;0.00;1615;;
241;1;2012;7;"CE9537";5.00;283.50;313.72;399.00;0.00;6510;;
241;1;2012;7;"BR9200";3.00;283.72;317.78;396.00;0.00;263;;
241;1;2012;7;"CJ2698";5.00;283.68;312.16;391.00;0.00;263;;
57561;1;2012;7;"11002HX";6.00;30.40;33.77;44.00;0.00;6510;;
18895;1;2012;7;"420910";4.00;17.73;19.49;26.00;0.00;263;;
18895;1;2012;7;"691111";9.00;19.14;18.06;25.00;0.00;263;;
18895;1;2012;7;"691111";6.00;19.14;18.07;25.00;0.00;263;;
44355;1;2012;7;"310312";11.00;16.00;19.76;25.50;0.00;112497;;
44355;1;2012;7;"1631011";29.00;16.00;19.25;25.00;0.00;112497;;
44355;1;2012;7;"2101211";3.00;16.00;19.25;25.00;0.00;6510;;
44355;1;2012;7;"320312";16.00;16.00;18.59;24.00;0.00;6510;;
44355;1;2012;7;"2101211";1.00;16.00;18.70;24.00;0.00;6510;;
44355;1;2012;7;"2411211";13.00;16.00;18.26;24.00;0.00;19021;;
44355;1;2012;7;"320312";21.00;16.00;17.01;22.50;0.00;19021;;
25770;1;2012;7;"650412";2.00;16.93;19.58;25.50;0.00;6510;;
25770;1;2012;7;"650412";30.00;16.93;19.83;25.50;0.00;112497;;
44700;1;2012;7;"2231211";2.00;31.35;34.65;46.00;0.00;6510;;
44700;1;2012;7;"500412";10.00;31.35;33.70;45.00;0.00;19021;;
44700;1;2012;7;"420312";8.00;31.35;33.66;44.50;0.00;6510;;
44700;1;2012;7;"420312";28.00;31.35;32.56;44.00;0.00;6510;;
44700;1;2012;7;"1170811";1.00;31.35;32.34;43.70;0.00;6510;;
44700;1;2012;7;"680412";22.00;31.35;32.56;43.00;0.00;6510;;
44700;1;2012;7;"510412";22.00;31.35;31.01;42.50;0.00;19021;;
38883;1;2012;7;"1461211";10.00;15.57;20.02;25.50;0.00;6510;;
38883;1;2012;7;"560711";8.00;15.57;20.06;25.50;0.00;263;;
38883;1;2012;7;"1161111";1.00;15.57;19.03;24.50;0.00;18173;;
38883;1;2012;7;"560711";2.00;15.57;19.11;24.50;0.00;263;;
38883;1;2012;7;"1131011";4.00;15.57;18.93;24.50;0.00;18173;;
38883;1;2012;7;"1131011";8.00;15.57;18.93;24.50;0.00;18173;;
38883;1;2012;7;"1441211";6.00;15.57;18.51;24.00;0.00;288;;
38883;1;2012;7;"";1.00;14.40;18.16;23.40;0.00;263;;
39952;1;2012;7;"120212";13.00;35.50;42.24;55.00;0.00;6510;;
39952;1;2012;7;"110212";1.00;35.50;42.67;54.50;0.00;112497;;
39952;1;2012;7;"80112";17.00;35.50;41.57;54.50;0.00;19053;;
39952;1;2012;7;"50112";13.00;35.50;41.75;54.50;0.00;19053;;
39952;1;2012;7;"110212";2.00;35.50;41.26;54.00;0.00;148;;
39952;1;2012;7;"60112";5.00;35.50;41.32;54.00;0.00;148;;
39952;1;2012;7;"10112";2.00;35.50;41.48;54.00;0.00;19053;;
39952;1;2012;7;"80112";5.00;35.50;41.57;53.50;0.00;19053;;
39952;1;2012;7;"110212";7.00;35.50;41.26;53.00;0.00;148;;
56403;1;2012;7;"350212";20.00;7.30;7.65;10.00;0.00;19021;;
56403;1;2012;7;"2231211";41.00;7.30;8.81;11.50;0.00;19021;;
56403;1;2012;7;"2221211";50.00;7.30;9.10;11.50;0.00;112497;;
56403;1;2012;7;"90211";1.00;8.06;10.21;13.10;0.00;288;;
66126;1;2012;7;"90911";20.00;9.40;12.28;16.00;0.00;18173;;
66257;1;2012;7;"010512";20.00;13.06;16.06;20.50;0.00;6510;;
66121;1;2012;7;"290212";6.00;9.20;10.73;14.00;0.00;19021;;
66121;1;2012;7;"290212";15.00;9.20;10.97;14.00;0.00;19021;;
66121;1;2012;7;"220112";22.00;9.20;11.89;15.00;0.00;19021;;
52890;1;2012;7;"630311";1.00;7.30;8.97;11.40;0.00;18173;;
45297;1;2012;7;"70312";3.00;6.89;9.47;12.00;0.00;112497;;
23910;1;2012;7;"10212";3.00;6.56;7.81;10.00;0.00;112497;;
23910;1;2012;7;"81211";3.00;6.56;7.83;10.00;0.00;19021;;
23910;1;2012;7;"20412";5.00;6.56;7.41;9.80;0.00;112497;;
23910;1;2012;7;"10212";8.00;6.56;7.48;9.80;0.00;112497;;
23910;1;2012;7;"20412";20.00;6.56;7.41;9.57;0.00;112497;;
23910;1;2012;7;"40911";5.00;6.56;6.88;9.20;0.00;112497;;
32948;1;2012;7;"10911";13.00;11.05;14.08;18.00;0.00;6510;;
32948;1;2012;7;"10911";3.00;11.05;14.08;18.00;0.00;6510;;
32948;1;2012;7;"20211";1.00;11.05;12.32;16.30;0.00;6510;;
40555;1;2012;7;"220711";1.00;11.01;12.84;16.50;0.00;112497;;
45306;1;2012;7;"70312";20.00;9.22;10.11;13.50;0.00;112497;;
21250;1;2012;7;"40312";10.00;6.03;6.63;8.80;0.00;16858;;
18386;1;2012;7;"60910";13.00;11.05;13.20;17.00;0.00;6510;;
18386;1;2012;7;"231211";5.00;9.22;12.65;16.00;0.00;6510;;
18386;1;2012;7;"231211";3.00;9.22;12.65;16.00;0.00;6510;;
49215;1;2012;7;"2560511";8.00;149.23;162.64;200.00;0.00;1615;;
49215;1;2012;7;"1510311";7.00;149.23;161.02;199.00;0.00;112497;;
49215;1;2012;7;"1510311";6.00;149.23;161.77;199.00;0.00;112497;;
49215;1;2012;7;"2560511";5.00;149.23;159.51;197.00;0.00;1615;;
49215;1;2012;7;"2560511";4.00;149.23;159.51;197.00;0.00;1615;;
49215;1;2012;7;"1940311";9.00;149.23;158.73;197.00;0.00;6510;;
49215;1;2012;7;"1940311";4.00;149.23;158.73;196.00;0.00;6510;;
49215;1;2012;7;"1940311";10.00;149.23;157.63;195.00;0.00;6510;;
49984;1;2012;7;"2810811";2.00;596.92;632.82;782.00;0.00;19053;;
49984;1;2012;7;"2710511";2.00;596.92;634.98;784.00;0.00;112497;;
49984;1;2012;7;"2710511";0.25;596.92;634.99;785.00;0.00;112497;;
14656;1;2012;7;"110211";16.00;171.05;175.63;219.00;0.00;263;;
14656;1;2012;7;"320911";7.00;171.05;176.36;220.00;0.00;112497;;
1935;1;2012;7;"040611";1.00;96.45;92.86;128.00;0.00;1615;;
1935;1;2012;7;"030611";2.00;87.04;93.78;125.00;0.00;19053;;
1935;1;2012;7;"020412";5.00;96.45;84.51;117.00;0.00;19021;;
1935;1;2012;7;"010212";1.00;96.45;85.03;117.00;0.00;1615;;
1935;1;2012;7;"030611";1.00;80.40;86.36;113.00;0.00;19021;;
1935;1;2012;7;"030611";3.00;80.40;80.69;110.00;0.00;19021;;
1935;1;2012;7;"040611";4.00;45.45;55.02;71.50;0.00;19021;;
1932;1;2012;7;"081111";1.00;57.57;51.13;70.50;0.00;19021;;
1932;1;2012;7;"020412";2.00;57.57;50.27;71.00;0.00;6510;;
1932;1;2012;7;"010212";1.00;57.57;52.69;72.00;0.00;19021;;
1932;1;2012;7;"020412";4.00;57.57;50.94;72.00;0.00;19021;;
1932;1;2012;7;"040811";1.00;47.64;55.48;72.50;0.00;1615;;
1932;1;2012;7;"010212";1.00;57.57;51.92;72.50;0.00;19021;;
